ℹ️ [19:11:56] ════════════════════════════════════════════════════════════
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
⏳ [19:12:02] ⏳ Tentativa 481/1000 (80 min decorridos)
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
⏳ [19:12:02] ⏳ Tentativa 493/1000 (82 min decorridos)
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:02] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
⏳ [19:12:03] ⏳ Tentativa 505/1000 (84 min decorridos)
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
⏳ [19:12:03] ⏳ Tentativa 517/1000 (86 min decorridos)
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
⏳ [19:12:03] ⏳ Tentativa 529/1000 (88 min decorridos)
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
⏳ [19:12:03] ⏳ Tentativa 541/1000 (90 min decorridos)
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
⏳ [19:12:03] ⏳ Tentativa 553/1000 (92 min decorridos)
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
⏳ [19:12:03] ⏳ Tentativa 565/1000 (94 min decorridos)
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
⏳ [19:12:03] ⏳ Tentativa 577/1000 (96 min decorridos)
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
⏳ [19:12:03] ⏳ Tentativa 589/1000 (98 min decorridos)
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:03] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
⏳ [19:12:04] ⏳ Tentativa 601/1000 (100 min decorridos)
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
⏳ [19:12:04] ⏳ Tentativa 613/1000 (102 min decorridos)
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
⏳ [19:12:04] ⏳ Tentativa 625/1000 (104 min decorridos)
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
⏳ [19:12:04] ⏳ Tentativa 637/1000 (106 min decorridos)
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
⏳ [19:12:04] ⏳ Tentativa 649/1000 (108 min decorridos)
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
⏳ [19:12:04] ⏳ Tentativa 661/1000 (110 min decorridos)
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:04] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
⏳ [19:12:05] ⏳ Tentativa 673/1000 (112 min decorridos)
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
⏳ [19:12:05] ⏳ Tentativa 685/1000 (114 min decorridos)
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
⏳ [19:12:05] ⏳ Tentativa 697/1000 (116 min decorridos)
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
⏳ [19:12:05] ⏳ Tentativa 709/1000 (118 min decorridos)
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
⏳ [19:12:05] ⏳ Tentativa 721/1000 (120 min decorridos)
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
⏳ [19:12:05] ⏳ Tentativa 733/1000 (122 min decorridos)
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
⏳ [19:12:05] ⏳ Tentativa 745/1000 (124 min decorridos)
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:05] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
⏳ [19:12:06] ⏳ Tentativa 757/1000 (126 min decorridos)
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
⏳ [19:12:06] ⏳ Tentativa 769/1000 (128 min decorridos)
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
⏳ [19:12:06] ⏳ Tentativa 781/1000 (130 min decorridos)
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
⏳ [19:12:06] ⏳ Tentativa 793/1000 (132 min decorridos)
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
⏳ [19:12:06] ⏳ Tentativa 805/1000 (134 min decorridos)
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
⏳ [19:12:06] ⏳ Tentativa 817/1000 (136 min decorridos)
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:06] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
⏳ [19:12:07] ⏳ Tentativa 829/1000 (138 min decorridos)
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
⏳ [19:12:07] ⏳ Tentativa 841/1000 (140 min decorridos)
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
⏳ [19:12:07] ⏳ Tentativa 853/1000 (142 min decorridos)
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
⏳ [19:12:07] ⏳ Tentativa 865/1000 (144 min decorridos)
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
⏳ [19:12:07] ⏳ Tentativa 877/1000 (146 min decorridos)
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
⏳ [19:12:07] ⏳ Tentativa 889/1000 (148 min decorridos)
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
⏳ [19:12:07] ⏳ Tentativa 901/1000 (150 min decorridos)
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:07] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
⏳ [19:12:08] ⏳ Tentativa 913/1000 (152 min decorridos)
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
⏳ [19:12:08] ⏳ Tentativa 925/1000 (154 min decorridos)
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
⏳ [19:12:08] ⏳ Tentativa 937/1000 (156 min decorridos)
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
⏳ [19:12:08] ⏳ Tentativa 949/1000 (158 min decorridos)
